Scenario;Region;Sector;Set;Name;Description;Activity unit;Capacity unit;Type;Sub type;Primary commodity group;Time slice level;Vintage
RSD-NewTechs;RW;RSD;.PRE.;RWN4FELCN1;Electric boiler-RWN4F-New1;PJ;GW;PRE;-;RWN4F;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;INFSTMCOK01;INFSTMCOK01;PJ;GW;PRE;-;INFHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;INFSTMCOL01;INFSTMCOL01;PJ;GW;PRE;-;INFHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;INFSTMCPS01;INFSTMCPS01;PJ;GW;PRE;-;INFHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;INFSTMGMX01;INFSTMGMX01;PJ;GW;PRE;-;INFHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IOFPRCLFO01;IOFPRCLFO01;PJ;GW;PRE;-;IOFPRC;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IOFSTMHFO01;IOFSTMHFO01;PJ;GW;PRE;-;IOFHTH;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.PRE.;CWSAGEO101;Com Water Heat New Boiler - SA - GEO101;PJ;GW;PRE;-;CWSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CCSAELC301;Com Space Cool New - SA - ELC301;PJ;GW;PRE;-;CCSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNDATAPEL101;Com Water Heat New Boiler - NDATA - PEL101;PJ;GW;PRE;-;CWNDATA;ANNUAL;0,00
IND-NewTechs_TEST;RW;IND;.PRE.;INFELEELC01;INFELEELC01;PJ;PJA;PRE;-;INFELE;ANNUAL;0,00
IND-NewTechs_TEST;RW;IND;.PRE.;IISBLAFURDCI;IIS.Iron Blast Furnace direct coal injection.05.;MT;MT;PRE;-;MISRIR;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.DMD.;CCBPNELC401;Com Space Cool New - BPN - ELC401;PJ;GW;DMD;-;COMELC;ANNUAL;0,00
IND-NewTechs_TEST;RW;IND;.DMD.;IBOPROD01;IBO.Production.Wood.products.01;MM3;MM3;DMD;-;IBO;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.DMD.;IAMADVCAP10;IAM.Advanced ProductionCO2 Capture.10.;MT;MT;DMD;-;IAM;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.DMD.;CWCSNELC101;Com Water Heat New Boiler - CSN - ELC101;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.PRE.;CHNBACPS101;Com Space Heat New Boiler - NBA - PEL101;PJ;GW;PRE;-;CHNBACPS101_NRGO;ANNUAL;0,00
IND-NewTechs_TEST;RW;IND;.PRE.;IISSINTER01;IIS.Sinter Production.01;MT;MT;PRE;-;MISSNT;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RWN4FGMXSOLN1;Solar collector with gas backup.HeatHotwater-RWN4F-New1;PJ;GW;PRE;-;RWN4F;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDGMXISGN00_N;CHP.Autoproducer.Industry.sugar.Food_GMX-New 00_N;PJ;GW;CHP;-;CHPINDGMXISGN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDHFOIISN00_N;CHP.Autoproducer.Industry.Iron&Steel_HFO-New 00_N;PJ;GW;CHP;-;CHPINDHFOIISN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDHFOIPPN00_N;CHP.Autoproducer.Industry.Pulp&Paper_HFO-New 00_N;PJ;GW;CHP;-;CHPINDHFOIPPN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDLFOICHN00_N;CHP.Autoproducer.Industry.Chemical_LFO-New 00_N;PJ;GW;CHP;-;CHPINDLFOICHN00_N_NRGO;DAYNITE;1,00
RSD-NewTechs;RW;RSD;.PRE.;RWN3FGMXSOLN1;Solar collector with gas backup.HeatHotwater-RWN3F-New1;PJ;GW;PRE;-;RWN3F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RWN3FOILSOLN1;Solar collector with diesel backup.HeatHotwater-RWN3F-New1;PJ;GW;PRE;-;RWN3F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RWN3FPELN3;Wood pellets boiler water heater-RWN3F-New3;PJ;GW;PRE;-;RWN3F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RWN4FELCHPN1;Electric heat pump water heater-RWN4F-New1;PJ;GW;PRE;-;RWN4F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RWN4FELCSOLN1;Solar collector with electric backup.HeatHotwater-RWN4F-New1;PJ;GW;PRE;-;RWN4F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RWN4FGMXN1;Natural gas boiler-RWN4F-New1;PJ;GW;PRE;-;RWN4F;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.PRE.;CHNENGMX201;Com Space Heat New Boiler - NEN - GMX201;PJ;GW;PRE;-;CHNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHNENGMX401;Com Space Heat New Boiler - NEN - GMX401;PJ;GW;PRE;-;CHNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHNENGMXHP201;Com Space Heat New Heat Pump - NEN - GMX201;PJ;GW;PRE;-;CHNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHNENGMXHP202;Com Space Heat New Heat Pump - NEN - GMX202;PJ;GW;PRE;-;CHNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHNENLPG201;Com Space Heat New Boiler - NEN - LPG201;PJ;GW;PRE;-;CHNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHNENLPGHP202;Com Space Heat New Heat Pump - NEN - LPG202;PJ;GW;PRE;-;CHNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CLIGSAELC301;CLIGSAELC301;PJ;GW;PRE;-;CLIGSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHNENOIL201;Com Space Heat New Boiler - NEN - OIL201;PJ;GW;PRE;-;CHNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CLIGNENELC301;CLIGNENELC301;PJ;GW;PRE;-;CLIGNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CLIGNENELC401;CLIGNENELC401;PJ;GW;PRE;-;CLIGNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENELC101;Com Water Heat New Boiler - NEN - ELC101;PJ;GW;PRE;-;CWNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENELCHP201;Com Water Heat New Boiler - NEN - ELC201;PJ;GW;PRE;-;CWNEN;ANNUAL;
SUP-BioFuels;RW;SUP;.PRE.;BBIORPS101;Vegetable oil extraction;PJ;GW;PRE;-;BIORPOIL;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.PRE.;CWNENGEO101;Com Water Heat New Boiler - NEN - GEO101;PJ;GW;PRE;-;CWNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENGMX101;Com Water Heat New Boiler - NEN - GMX101;PJ;GW;PRE;-;CWNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENLPG101;Com Water Heat New Boiler - NEN - LPG101;PJ;GW;PRE;-;CWNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENOIL101;Com Water Heat New Boiler - NEN - OIL101;PJ;GW;PRE;-;CWNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENPEL101;Com Water Heat New Boiler - NEN - PEL101;PJ;GW;PRE;-;CWNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENSOL101;Com Water Heat New Boiler - NEN - SOL101;PJ;GW;PRE;-;CWNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENSOLD101;Com Water Heat New Boiler with back up - NEN - OIL101;PJ;GW;PRE;-;CWNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENSOLE101;Com Water Heat New Boiler with back up - NEN - ELC101;PJ;GW;PRE;-;CWNEN;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWNENSOLG101;Com Water Heat New Boiler with back up - NEN - GMX101;PJ;GW;PRE;-;CWNEN;ANNUAL;
RSD-NewTechs;RW;RSD;.PRE.;RHN2FGMXN2;Natural gas boiler condensing-RHN2F-New2;PJ;GW;PRE;-;RHN2FGMXN2_NRGO;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.DMD.;IAMADVPRO10;IAM.Advanced Production.10.;MT;MT;DMD;-;IAM;ANNUAL;1,00
ELC-NewTechs;RW;ELC;.ELE.;ERNW_PV-Large_Roof_SOL_N;New Public - Solar PV Large Roofs  1 MW (1-5 MW  IND CCIAL LOGIST PKGS);PJ;GW;ELE;-;ERNW_PV-Large_Roof_SOL_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IPPPUPRYC01;IPP.Recycling Pulp Production.01;MT;MT;PRE;-;MPPPUP;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;ISGPREPA01;ISG.Beet.Preparation.sugar.01;MT;MT;PRE;-;MISGJU;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;ICMPRDCC_02;ICM. LEILAC.02;MT;MT;PRE;-;ICM;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IBOHTHSTMCPS01;IBO.wood.Process Heat.CPS.01;PJ;GW;PRE;-;IBOHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IBOHTHSTMELC01;IBO.wood.Process Heat.ELC.00;PJ;GW;PRE;-;IBOHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IBOHTHSTMGMX01;IBO.wood.Process Heat.GMX.01;PJ;GW;PRE;-;IBOHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IBOHTHSTMLFO01;IBO.wood.Process Heat.LFO.01;PJ;GW;PRE;-;IBOHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;ICHPRCBIO01;ICHPRCBIO01;PJ;GW;PRE;-;ICHPRC;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.DMD.;CCCOELC201;Com Space Cool New - CO - ELC201;PJ;GW;DMD;-;CCCO;ANNUAL;0,00
IND-NewTechs_TEST;RW;IND;.PRE.;IOIPRCGMX01;IOIPRCGMX01;PJ;GW;PRE;-;IOIPRC;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RWNAPGMXN1;Natural gas boiler-RWNAP-New1;PJ;GW;PRE;-;RWNAP;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RWN3FOILN3;Oil boiler-RWN3F-New3;PJ;GW;PRE;-;RWN3F;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.DMD.;CHENNELCHPR402;Com Space Heat New Heat Pump With reno - ENN - ELC402;PJ;GW;DMD;-;;ANNUAL;0,00
TRA-NewTechs;RW;TRA;.DMD.TRADTH.;THDTGMXH1N01;Heavy Duty Trucks Gas More than 3 t;BVKM;000VEH;DMD;-;THDT;ANNUAL;1,00
SUP-BioFuels;RW;SUP;.PRE.;BCRPETH101;Ethanol production from starch crops;PJ;GW;PRE;-;BIOETH;ANNUAL;0,00
IND-NewTechs_TEST;RW;IND;.PRE.;IISDRIEAF01;IIS.Electric Arc Furnace for DRI.01;MT;MT;PRE;-;MISCST;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.PRE.;CHNSAGMX301;Com Space Heat New Boiler - NSA - GMX301;PJ;GW;PRE;-;CHNSAGMX301_NRGO;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CLIGNSAELC301;CLIGNSAELC301;PJ;GW;PRE;-;CLIGNSA;ANNUAL;
RSD-NewTechs;RW;RSD;.PRE.;RW2FELCSOLN1;Solar collector with electric backup.HeatHotwater-RW2F-New1;PJ;GW;PRE;-;RW2F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RHN3FLPGN2;LPG boiler-RHN3F-New2;PJ;GW;PRE;-;RHN3FLPGN2_NRGO;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.PRE.;CLIGCSELC301;CLIGCSELC301;PJ;GW;PRE;-;CLIGCS;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANGMX301;Com Space Heat New Boiler - BAN - GMX301;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANGMX401;Com Space Heat New Boiler - BAN - GMX401;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANPELL101;Com Space Heat New Boiler - BAN - HH2110;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANLPG201;Com Space Heat New Boiler - BAN - LPG201;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANLPG301;Com Space Heat New Boiler - BAN - LPG301;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANOIL201;Com Space Heat New Boiler - BAN - OIL201;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANOIL301;Com Space Heat New Boiler - BAN - OIL301;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANOIL401;Com Space Heat New Boiler - BAN - OIL401;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANCPS101;Com Space Heat New Boiler - BAN - PEL101;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANGMX501;Com Space Heat New Boiler - CON - GMX501;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANGEO101;Com Space Heat New FC - BAN - GEO101;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANLTH101;Com Space Heat New Heat Exchanger - BAN - HET101;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANELCHP201;Com Space Heat New heat pump - BAN - ELC201;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBANELCHP202;Com Space Heat New heat pump - BAN - ELC202;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CHBPNELCHP202;Com Space Heat New Heat pump - BPN - ELC202;PJ;GW;DMD;-;;ANNUAL;0,00
RSD-NewTechs;RW;RSD;.PRE.;RH3FELCHPN4;Air heat pump with electric boiler-RH3F-New4;PJ;GW;PRE;-;RH3F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RH3FELCHPN6;Ground heat pump with electric boiler-RH3F-New6;PJ;GW;PRE;-;RH3F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RH4FELCHPN3;Air heat pump with electric boiler-RH4F-New3;PJ;GW;PRE;-;RH4F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RH4FELCHPN4;Air heat pump with electric boiler-RH4F-New4;PJ;GW;PRE;-;RH4F;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RH4FELCHPN6;Ground heat pump with electric boiler-RH4F-New6;PJ;GW;PRE;-;RH4F;ANNUAL;1,00
TECHS_HYDROGEN;RW;SUP;.PRE.;P_STH2SDT;Dummy tech STH2SDT;PJ;PJ;PRE;-;AUX_STH2SDT;DAYNITE;0,00
TECHS_HYDROGEN;RW;SUP;.PRE.;P_STH2SGT;Dummy tech STH2SGT;PJ;PJ;PRE;-;AUX_STH2SGT;DAYNITE;0,00
COM-NewTechs_V02;RW;COM;.PRE.;CCSAELC401;Com Space Cool New - SA - ELC401;PJ;GW;PRE;-;CCSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CCSAELCHP101;Com Space Cool New - SA - ELC101;PJ;GW;PRE;-;CCSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CCSAGMXHP101;Com Space Cool New - SA - GMX101;PJ;GW;PRE;-;CCSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHSAELC101;Com Space Heat New Boiler - SA - ELC101;PJ;GW;PRE;-;CHSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.DMD.;CHBANELCHPR302;Com Space Heat New heat pump with reno - BAN - ELC302;PJ;GW;DMD;-;;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.PRE.;CHSAELCHP201;Com Space Heat New Heat pump - SA - ELC201;PJ;GW;PRE;-;CHSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHSAELCHP301;Com Space Heat New Heat pump - SA - ELC301;PJ;GW;PRE;-;CHSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHSAELCHPR201;Com Space Heat New Heat pump with réno - SA - ELC201;PJ;GW;PRE;-;CHSA;ANNUAL;
RSD_Retrofits;RW;RSD;.IMP.IRE.;Dum_Retrofit;Dum_Retrofit;MM2;MM2-A;IRE;-;Dum_Retrofit_NRGO;ANNUAL;0,00
IND-NewTechs_TEST;RW;IND;.PRE.;IISPELLET01;IIS.Pellet Production.01;MT;MT;PRE;-;MISPLT;ANNUAL;1,00
SUP-BioFuels;RW;SUP;.PRE.;DIGEGAS100;Chaleur digesteur biogaz;PJ;GW;PRE;-;SUPHET;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.PRE.;CHNBAELCHP202;Com Space Heat New heat pump - NBA - ELC202;PJ;GW;PRE;-;CHNBAELCHP202_NRGO;ANNUAL;0,00
RSD-NewTechs;RW;RSD;.PRE.;RH2FLOGN2;Log Boiler.HeatHotwater New-RH2F-New2;PJ;GW;PRE;-;RH2FLOGN2_NRGO;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.PRE.;RHAPLPGN2;LPG boiler-RHAP-New2;PJ;GW;PRE;-;RHAPLPGN2_NRGO;ANNUAL;1,00
RSD-NewTechs;RW;RSD;.DMD.;RCDRELC201;Cloth drying medium efficiency;PJ;PJA;DMD;-;RCDR;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.PRE.;CLIGNCOELC301;CLIGNCOELC301;PJ;GW;PRE;-;CLIGNCO;ANNUAL;0,00
IND-NewTechs_TEST;RW;IND;.PRE.;INFSTMBIO01;INFSTMBIO01;PJ;GW;PRE;-;INFHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;INFSTMCOA01;INFSTMCOA01;PJ;GW;PRE;-;INFHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IOFPRCLPG01;IOFPRCLPG01;PJ;GW;PRE;-;IOFPRC;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IOFSTMBFG01;IOFSTMBFG01;PJ;GW;PRE;-;IOFHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IOFSTMHH201;IOFSTMHH201;PJ;GW;PRE;-;IOFHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IOFSTMLFO01;IOFSTMLFO01;PJ;GW;PRE;-;IOFHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IOIPACELC01;IOIPACELC01;PJ;GW;PRE;-;IOIHTH;ANNUAL;1,00
IND-NewTechs_TEST;RW;IND;.PRE.;IOIPRCCPS01;IOIPRCCPS01;PJ;GW;PRE;-;IOIPRC;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.PRE.;CCNSAELC201;Com Space Cool New - NSA - ELC201;PJ;GW;PRE;-;CCNSA;ANNUAL;
RSD-NewTechs;RW;RSD;.PRE.;RH3FELCN1;Electric radiators-RH3F-New1;PJ;GW;PRE;-;RH3F;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.PRE.;CHSALPGHP202;Com Space Heat New Heat Pump - SA - LPG202;PJ;GW;PRE;-;CHSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CHSAOIL201;Com Space Heat New Boiler - SA - OIL201;PJ;GW;PRE;-;CHSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CLIGSAELC401;CLIGSAELC401;PJ;GW;PRE;-;CLIGSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CLIGSAELC501;CLIGSAELC501;PJ;GW;PRE;-;CLIGSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWSAELC101;Com Water Heat New Boiler - SA - ELC101;PJ;GW;PRE;-;CWSA;ANNUAL;
COM-NewTechs_V02;RW;COM;.PRE.;CWSAELCHP201;Com Water Heat New Boiler - SA - ELC201;PJ;GW;PRE;-;CWSA;ANNUAL;
RSD-NewTechs;RW;RSD;.PRE.;RWN4FOILSOLN1;Solar collector with diesel backup.HeatHotwater-RWN4F-New1;PJ;GW;PRE;-;RWN4F;ANNUAL;1,00
COM-NewTechs_V02;RW;COM;.DMD.;CWBPNSOLE101;Com Water Heat New Boiler with back up - BPN - ELC101;PJ;GW;DMD;-;CWBPNSOLE101_NRGI;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CWBPNSOLG101;Com Water Heat New Boiler with back up - BPN - GMX101;PJ;GW;DMD;-;CWBPNSOLG101_NRGI;ANNUAL;0,00
COM-NewTechs_V02;RW;COM;.DMD.;CWENNSOLD101;Com Water Heat New Boiler with back up - ENN - OIL101;PJ;GW;DMD;-;CWENNSOLD101_NRGI;ANNUAL;0,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDCPSIOIN00_N;CHP.Autoproducer.Industry.Others_CPS-New 00_N;PJ;GW;CHP;-;CHPINDCPSIOIN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDCPSIPPN00_N;CHP.Autoproducer.Industry.Pulp&Paper_CPS-New 00_N;PJ;GW;CHP;-;CHPINDCPSIPPN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDCPSISGN00_N;CHP.Autoproducer.Industry.sugar.Food_CPS-New 00_N;PJ;GW;CHP;-;CHPINDCPSISGN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDGMXICHN00_N;CHP.Autoproducer.Industry.Chemical_GMX-New 00_N;PJ;GW;CHP;-;CHPINDGMXICHN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDGMXIISN00_N;CHP.Autoproducer.Industry.Iron&Steel_GMX-New 00_N;PJ;GW;CHP;-;CHPINDGMXIISN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDGMXIMLN00_N;CHP.Autoproducer.Industry.FOOD.Milk.GMX-New 00_N;PJ;GW;CHP;-;CHPINDGMXIMLN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDGMXIOFN00_N;CHP.Autoproducer.Industry.Others.Food_GMX-New 00_N;PJ;GW;CHP;-;CHPINDGMXIOFN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDGMXIOIN00_N;CHP.Autoproducer.Industry.Others_GMX-New 00_N;PJ;GW;CHP;-;CHPINDGMXIOIN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDGMXIOIN00_N;CHP.Autoproducer.Industry.Others_GMX-New 00_N;PJ;GW;CHP;-;CHPINDGMXIOIN00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDGMXIPON00_N;CHP.Autoproducer.Industry.FOOD.IPO.GMX-New 00_N;PJ;GW;CHP;-;CHPINDGMXIPON00_N_NRGO;DAYNITE;1,00
IND-NewTechs_TEST;RW;IND;.CHP.;CHPINDGMXIPPN00_N;CHP.Autoproducer.Industry.Pulp&Paper_GMX-New 00_N;PJ;GW;CHP;-;CHPINDGMXIPPN00_N_NRGO;DAYNITE;1,00
TECHS_HYDROGEN;RW;IMP;.IMP.IRE.;IMPH2;Import H2;PJ;GW;IRE;-;SUPIMPH2;DAYNITE;1,00
COM-NewTechs_V02;RW;COM;.PRE.;CHNENGEO101;Com Space Heat New FC - NEN - GEO101;PJ;GW;PRE;-;CHNEN;ANNUAL;
ELC-NewTechs;RW;ELC;.CHP.;ECHPP_AED_BGS_N;New Thermal Public CHP - Anaerobic digestion;PJ;GW;CHP;-;ECHPP_AED_BGS_N_NRGO;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.CHP.;ECHPP_CCGT-CHP_GAS_N;New Public - CCGT advanced CHP;PJ;GW;CHP;-;ECHPP_CCGT-CHP_GAS_N_NRGO;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.CHP.;ECHPP_CHP_WOO_N;New Public - Biomass CHP;PJ;GW;CHP;-;ECHPP_CHP_WOO_N_NRGO;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ERNW_PV-Buildings_SOL_N;New Public - Solar PV Buildings 100 kW (10-500 KW TERT RES AGRI PKGS);PJ;GW;ELE;-;ERNW_PV-Buildings_SOL_N_NRGO;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ERNW_PV-GreenField_SOL_N;New Public - Solar PV Greenfield 10 MW ( 1-30 MW);PJ;GW;ELE;-;ERNW_PV-GreenField_SOL_N_NRGO;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ERNW_GEO-EGS_GEO_N;New Public - Geothermy EGS  Elec ORC (4 MW_EL, 8300h);PJ;GW;ELE;-;ELCHIG;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ERNW_HYD_HYD_N;New Public - Hydro new 300 kW;PJ;GW;ELE;-;ELCHIG;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ERNW_WINON-Small_WIN_N;New Public - Wind Onshore Small 100 kW Motorway;PJ;GW;ELE;-;ELCHIG;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ERNW_WINON_WIN_N;New Public - Wind Onshore Large;PJ;GW;ELE;-;ELCHIG;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ETSTP_CCGT-CCS_PostC_GAS_N;New Thermal Public - CCGT advanced CCS post combustion;PJ;GW;ELE;-;ELCHIG;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ETSTP_CCGT_GAS_N;New Thermal Public - Combined Cycle Gas Turbine advanced.;PJ;GW;ELE;-;ELCHIG;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ETSTP_FB-CCS_PostC_COL_N;New Thermal Public - Fluidised bed lignite CCS post combustion;PJ;GW;ELE;-;ELCHIG;DAYNITE;1,00
ELC-NewTechs;RW;ELC;.ELE.;ETSTP_FBB_WOO_N;New Thermal Public - Fluidised bed boiler (circulating or bubbling) plus steam turbine;PJ;GW;ELE;-;ELCHIG;DAYNITE;1,00
